sample_id,crop_path,transcription,plate_type,split,source_image,notes
ocr_000226,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000226.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BR-3819_jpg.rf.0072cf635e2f1e4e0d80bc0fdb630b3e.jpg,auto-generated crop — add transcription
ocr_000227,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000227.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BR-5680_jpg.rf.bba19f1f57a8502235fc591428ea45b2.jpg,auto-generated crop — add transcription
ocr_000228,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000228.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-0180_jpg.rf.56c2abf0af848e78358a4e80b99a90cb.jpg,auto-generated crop — add transcription
ocr_000229,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000229.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-0981_jpg.rf.4c83e514d046fdd88b7917f4ae170920.jpg,auto-generated crop — add transcription
ocr_000230,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000230.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-1811_jpg.rf.800ceebe938101d65a8682d56db2a44f.jpg,auto-generated crop — add transcription
ocr_000231,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000231.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-4315_jpg.rf.463bf5860f29e6de4f2838f72c250522.jpg,auto-generated crop — add transcription
ocr_000232,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000232.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-7016_jpg.rf.917bb82c1a245f57b4cf79fdbe30b05b.jpg,auto-generated crop — add transcription
ocr_000233,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000233.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BS-9429_jpg.rf.99e5938d8f06b4cb869c761d58d31137.jpg,auto-generated crop — add transcription
ocr_000234,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000234.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BT-9100_jpg.rf.c377c2b9d73dd5346012650dd087a910.jpg,auto-generated crop — add transcription
ocr_000235,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000235.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BU-0918_jpg.rf.041d4a85b8d9192ed5b7bd422a93d163.jpg,auto-generated crop — add transcription
ocr_000236,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000236.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BU-2403_jpg.rf.489cec46a2049435d1cd93a1cac70168.jpg,auto-generated crop — add transcription
ocr_000237,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000237.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BU-4711_jpg.rf.50e24ef9e15409c09fb3037173fca8d9.jpg,auto-generated crop — add transcription
ocr_000238,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000238.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BU-6102_jpg.rf.5f27d5959d7d2192d8f7a9eb7a11ed7c.jpg,auto-generated crop — add transcription
ocr_000239,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000239.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BU-7543_jpg.rf.c0e582f417a4fed72d1ec578e185daa5.jpg,auto-generated crop — add transcription
ocr_000240,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000240.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BW-0571_jpg.rf.1b7b81258aad9d0965ff500a62421a99.jpg,auto-generated crop — add transcription
ocr_000241,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000241.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BW-5173jpg_jpg.rf.ae970181e0b241900f3d4ceb45a0ff7b.jpg,auto-generated crop — add transcription
ocr_000242,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000242.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BW-6802_jpg.rf.d315c9432377fcc7fa3f5211e1ec305f.jpg,auto-generated crop — add transcription
ocr_000243,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000243.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BW-8544_jpg.rf.5d90fa38379cff8f6d42389bb9fc8cf0.jpg,auto-generated crop — add transcription
ocr_000244,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000244.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BX-0083jpg_jpg.rf.5b27998d0f938fe3f177299e41062c2c.jpg,auto-generated crop — add transcription
ocr_000245,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000245.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BX-0351_jpg.rf.57f679aaa6722a880cb592ae7f93196f.jpg,auto-generated crop — add transcription
ocr_000246,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000246.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BX-5196_jpg.rf.f37776e7c0f483b0d8b06275798bac04.jpg,auto-generated crop — add transcription
ocr_000247,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000247.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-0859_jpg.rf.709dc58fb6be2950095cbf380ceeced4.jpg,auto-generated crop — add transcription
ocr_000248,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000248.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-1731_jpg.rf.d69f6c366f4d0e8a8ef0380a061ebbf6.jpg,auto-generated crop — add transcription
ocr_000249,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000249.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-3151_jpg.rf.c9382361eb899219920f87bca26a5012.jpg,auto-generated crop — add transcription
ocr_000250,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000250.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-4523_jpg.rf.4a4bcbc2c82583918d982fa14b9ced95.jpg,auto-generated crop — add transcription
ocr_000251,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000251.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-5833_jpg.rf.e896be5f8cc4c8f2f08324043cdf5e6a.jpg,auto-generated crop — add transcription
ocr_000252,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000252.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BY-8871_jpg.rf.beb2a3933d2be352341780029d8bb3c6.jpg,auto-generated crop — add transcription
ocr_000253,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000253.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2BZ-8786_jpg.rf.35621be32cf9ee30420bf0920d55677d.jpg,auto-generated crop — add transcription
ocr_000254,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000254.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2C-4089_jpg.rf.7bbde8cf93e4147d1d941ba4533393b1.jpg,auto-generated crop — add transcription
ocr_000255,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000255.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2CA-6228_jpg.rf.152530877da5413e17fb4c42913cc36e.jpg,auto-generated crop — add transcription
ocr_000256,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000256.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2CA-6339_jpg.rf.179bc10483bc4a6a87b780d5323964be.jpg,auto-generated crop — add transcription
ocr_000257,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000257.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2CA-6535_jpg.rf.8e442317b678c69dcac0a114c55b380a.jpg,auto-generated crop — add transcription
ocr_000258,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000258.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2CA-7765_jpg.rf.b1e91b6c77a9cd6a14be9a0d2d63e7e1.jpg,auto-generated crop — add transcription
ocr_000259,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000259.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2CC-9992_jpg.rf.16d568dfef7430d42fee29c8f0d40b7a.jpg,auto-generated crop — add transcription
ocr_000260,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000260.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2E-0318_jpg.rf.9fa141042f358f44da83df44dfe1e286.jpg,auto-generated crop — add transcription
ocr_000261,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000261.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2F-9813_jpg.rf.1bc7efc43d4cc424bf6c1bc22eb444e0.jpg,auto-generated crop — add transcription
ocr_000262,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000262.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2H-3288_jpg.rf.a24824cc7d7023b2ab9e46ee485f3053.jpg,auto-generated crop — add transcription
ocr_000263,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000263.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2H-7383_jpg.rf.9b1db368bf80e16885e6135bf54bee0c.jpg,auto-generated crop — add transcription
ocr_000264,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000264.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2H-9977_jpg.rf.397c9bb305b2a314c693863a2db55f3c.jpg,auto-generated crop — add transcription
ocr_000265,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000265.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2I-8004_jpg.rf.3c52bb83ddeb4102a5343a7ecc2c1b9f.jpg,auto-generated crop — add transcription
ocr_000266,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000266.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2J-1520_jpg.rf.15a4335a93fd618e52d8beb123ab3a1f.jpg,auto-generated crop — add transcription
ocr_000267,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000267.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2K-1927_jpg.rf.6425064f91785b80bdfeab606250cce0.jpg,auto-generated crop — add transcription
ocr_000268,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000268.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2K-7446_jpg.rf.51c98bb9ceaf739005a2ebe20489f7fd.jpg,auto-generated crop — add transcription
ocr_000269,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000269.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2L-2766_jpg.rf.62a572640cd5962e8e1c368a9f9e7709.jpg,auto-generated crop — add transcription
ocr_000270,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000270.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2L-4651_jpg.rf.ad1ee7f2040786e9d6253172c9aa0d5d.jpg,auto-generated crop — add transcription
ocr_000271,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000271.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2M-2556_jpg.rf.848204969bd2953eead0b6ba71d68a48.jpg,auto-generated crop — add transcription
ocr_000272,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000272.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2M-3898_jpg.rf.4bdfa605ab90a417190de4137ee1553b.jpg,auto-generated crop — add transcription
ocr_000273,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000273.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2N-6863_jpg.rf.3ed8ca086b904219f45099ac5f69724c.jpg,auto-generated crop — add transcription
ocr_000274,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000274.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2P-2295_jpg.rf.19e3b746eebb0ba384f735e48c6219af.jpg,auto-generated crop — add transcription
ocr_000275,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000275.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2P-8468_jpg.rf.6b8cf9f90e41871a20af6ee78dcdaa00.jpg,auto-generated crop — add transcription
ocr_000276,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000276.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2Q-0101_jpg.rf.a0bcb0da549edcd0e174ffba92abc8da.jpg,auto-generated crop — add transcription
ocr_000277,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000277.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2Q-3874_jpg.rf.803992c9fbce39e343db83c2bef11a9a.jpg,auto-generated crop — add transcription
ocr_000278,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000278.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2Q-4941_jpg.rf.e026b6049725f1fb3d8ceb0df732a287.jpg,auto-generated crop — add transcription
ocr_000279,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000279.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2Q-5437_jpg.rf.770acc096ad005b564275ea7dee55c37.jpg,auto-generated crop — add transcription
ocr_000280,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000280.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-0951_jpg.rf.200ee436ee21d7be0100866c8fec412a.jpg,auto-generated crop — add transcription
ocr_000281,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000281.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-4096_jpg.rf.6c3f9683fbf90bb32f25aa177d926ce4.jpg,auto-generated crop — add transcription
ocr_000282,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000282.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-4783_jpg.rf.ee737a0c1984e6ccfc2e30a74e0f975f.jpg,auto-generated crop — add transcription
ocr_000283,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000283.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-6047_jpg.rf.371e3280ee85bedf9a06ac83548ef079.jpg,auto-generated crop — add transcription
ocr_000284,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000284.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-6316_jpg.rf.6f8ef065bea20695a07abb87277a958b.jpg,auto-generated crop — add transcription
ocr_000285,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000285.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-6316_jpg.rf.6f8ef065bea20695a07abb87277a958b.jpg,auto-generated crop — add transcription
ocr_000286,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000286.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2R-6487_jpg.rf.3ac3a7886e94a87f9a3457aef799b799.jpg,auto-generated crop — add transcription
ocr_000287,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000287.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2S-2712_jpg.rf.ee3e5978ae408d651d44fdeba9793c60.jpg,auto-generated crop — add transcription
ocr_000288,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000288.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2S-7785_jpg.rf.b8840faa6375ce1f40d8767609a8946a.jpg,auto-generated crop — add transcription
ocr_000289,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000289.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2T-1509_jpg.rf.08d3afaa8dc26afcd2b92b59587f74d5.jpg,auto-generated crop — add transcription
ocr_000290,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000290.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2T-2804_jpg.rf.2656ad3344025f7cf2aa459541c3d023.jpg,auto-generated crop — add transcription
ocr_000291,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000291.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2T-6128_jpg.rf.6ff6464b681cdb2f41aa1d3e7fd888c2.jpg,auto-generated crop — add transcription
ocr_000292,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000292.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2U-1377_jpg.rf.3543749910d8b6e7974ef328308855c0.jpg,auto-generated crop — add transcription
ocr_000293,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000293.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2U-3976_jpg.rf.2bf1f76496329bba8eb5291250f69d69.jpg,auto-generated crop — add transcription
ocr_000294,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/processed/ocr/crops_plate_number_reference/ocr_000294.png,,license_plate_kh_private,train,D:/Year4/Project Thesis/Expert System/Project/CamTraffic/ai-service/data/datasets/splits/plate_number_reference_remapped/train/images/PP2U-4153_jpg.rf.672157101e82b8e6e3a44a0c481755c4.jpg,auto-generated crop — add transcription
