split,image,filename_class,label_classes,blur,brightness,width,height,errors,warnings
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_04.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,817.7,193.0,640,640,,
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_05.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,896.4,207.8,640,640,,
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_07.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,438.1,79.6,640,640,,
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_08.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,861.3,203.0,640,640,,
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_09.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,692.8,86.9,640,640,,
train,M_STOP_KHMER_AND_ENGLISH_LANGUAGES_Stop (Khmer and English languages)_10.jpg,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,M_STOP_KHMER_AND_ENGLISH_LANGUAGES,700.0,211.1,640,640,,
train,M_STOP_Stop_00.jpg,M_STOP,M_STOP,443.5,73.3,640,640,,
train,M_STOP_Stop_01.jpg,M_STOP,M_STOP,743.1,187.8,640,640,,
train,M_STOP_Stop_03.jpg,M_STOP,M_STOP,638.8,199.7,640,640,,
train,M_STOP_Stop_04.jpg,M_STOP,M_STOP,641.5,86.9,640,640,,
train,M_STOP_Stop_05.jpg,M_STOP,M_STOP,724.7,171.2,640,640,,
train,M_STOP_Stop_06.jpg,M_STOP,M_STOP,665.5,195.6,640,640,,
train,M_STOP_Stop_07.jpg,M_STOP,M_STOP,639.9,193.6,640,640,,
train,M_STOP_Stop_08.jpg,M_STOP,M_STOP,869.7,194.2,640,640,,
train,M_STOP_Stop_09.jpg,M_STOP,M_STOP,417.7,71.3,640,640,,
train,M_STOP_Stop_10.jpg,M_STOP,M_STOP,786.6,176.3,640,640,,
train,M_STOP_Stop_11.jpg,M_STOP,M_STOP,789.5,172.6,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_00.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,480.2,177.2,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_01.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,537.5,66.8,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_02.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,513.6,66.8,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_03.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,606.4,62.9,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_04.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,571.5,193.0,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_05.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,492.3,74.5,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_06.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,416.6,74.9,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_07.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,707.7,68.1,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_08.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,795.2,168.6,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_09.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,979.8,173.5,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_10.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,503.1,184.9,640,640,,
train,M_TURN_LEFT_AHEAD_Turn left ahead_11.jpg,M_TURN_LEFT_AHEAD,M_TURN_LEFT_AHEAD,756.2,69.7,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_00.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,608.2,61.6,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_02.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,659.7,202.8,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_04.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,586.9,193.8,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_05.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,1080.5,162.8,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_06.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,603.0,203.7,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_07.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,723.2,173.3,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_08.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,524.6,72.8,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_09.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,794.0,182.4,640,640,,
train,M_TURN_LEFT_OR_RIGHT_Turn left or right_11.jpg,M_TURN_LEFT_OR_RIGHT,M_TURN_LEFT_OR_RIGHT,602.4,69.6,640,640,,
train,M_TURN_LEFT_Turn left_00.jpg,M_TURN_LEFT,M_TURN_LEFT,385.4,72.8,640,640,,
train,M_TURN_LEFT_Turn left_01.jpg,M_TURN_LEFT,M_TURN_LEFT,908.7,185.5,640,640,,
train,M_TURN_LEFT_Turn left_02.jpg,M_TURN_LEFT,M_TURN_LEFT,536.1,202.3,640,640,,
train,M_TURN_LEFT_Turn left_03.jpg,M_TURN_LEFT,M_TURN_LEFT,824.3,174.5,640,640,,
train,M_TURN_LEFT_Turn left_04.jpg,M_TURN_LEFT,M_TURN_LEFT,733.9,68.0,640,640,,
train,M_TURN_LEFT_Turn left_05.jpg,M_TURN_LEFT,M_TURN_LEFT,544.1,63.0,640,640,,
train,M_TURN_LEFT_Turn left_06.jpg,M_TURN_LEFT,M_TURN_LEFT,752.7,176.8,640,640,,
train,M_TURN_LEFT_Turn left_07.jpg,M_TURN_LEFT,M_TURN_LEFT,668.5,188.7,640,640,,
train,M_TURN_LEFT_Turn left_08.jpg,M_TURN_LEFT,M_TURN_LEFT,518.9,70.4,640,640,,
train,M_TURN_LEFT_Turn left_09.jpg,M_TURN_LEFT,M_TURN_LEFT,749.9,170.7,640,640,,
train,M_TURN_LEFT_Turn left_10.jpg,M_TURN_LEFT,M_TURN_LEFT,585.7,70.6,640,640,,
train,M_TURN_LEFT_Turn left_11.jpg,M_TURN_LEFT,M_TURN_LEFT,615.1,192.1,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_00.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,892.0,175.9,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_01.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,781.5,66.0,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_02.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,695.5,65.3,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_03.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,647.7,188.6,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_04.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,788.9,209.1,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_05.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,555.9,190.4,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_06.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,811.9,198.6,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_07.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,1016.8,146.6,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_08.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,630.8,67.5,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_09.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,714.2,69.5,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_10.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,611.1,65.2,640,640,,
train,M_TURN_RIGHT_AHEAD_Turn right ahead_11.jpg,M_TURN_RIGHT_AHEAD,M_TURN_RIGHT_AHEAD,678.7,74.0,640,640,,
train,M_TURN_RIGHT_Turn right_00.jpg,M_TURN_RIGHT,M_TURN_RIGHT,954.6,142.8,640,640,,
train,M_TURN_RIGHT_Turn right_01.jpg,M_TURN_RIGHT,M_TURN_RIGHT,660.0,67.1,640,640,,
train,M_TURN_RIGHT_Turn right_03.jpg,M_TURN_RIGHT,M_TURN_RIGHT,1016.1,166.2,640,640,,
train,M_TURN_RIGHT_Turn right_05.jpg,M_TURN_RIGHT,M_TURN_RIGHT,963.7,137.7,640,640,,
train,M_TURN_RIGHT_Turn right_07.jpg,M_TURN_RIGHT,M_TURN_RIGHT,954.0,161.2,640,640,,
train,M_TURN_RIGHT_Turn right_08.jpg,M_TURN_RIGHT,M_TURN_RIGHT,633.1,59.4,640,640,,
train,M_TURN_RIGHT_Turn right_10.jpg,M_TURN_RIGHT,M_TURN_RIGHT,661.5,182.2,640,640,,
train,M_TURN_RIGHT_Turn right_11.jpg,M_TURN_RIGHT,M_TURN_RIGHT,650.8,174.0,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_00.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,645.3,218.9,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_01.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,617.3,84.3,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_03.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,581.5,89.5,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_05.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,620.6,90.3,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_08.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,733.7,204.7,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_09.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,415.5,73.8,640,640,,
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_10.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,639.2,220.1,640,640,,overexposed (mean=220.1)
train,M_YIELD_AT_ROUNDABOUT_Yield (at roundabout)_11.jpg,M_YIELD_AT_ROUNDABOUT,M_YIELD_AT_ROUNDABOUT,910.4,203.0,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_00.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,790.3,202.8,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_02.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,409.5,84.2,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_03.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,500.6,86.8,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_04.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,522.6,88.7,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_05.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,683.2,188.2,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_06.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,687.1,218.8,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_07.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,404.7,82.8,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_08.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,345.5,73.0,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_09.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,626.1,212.0,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_10.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,514.9,92.9,640,640,,
train,M_YIELD_GIVE_WAY_Yield (Give way)_11.jpg,M_YIELD_GIVE_WAY,M_YIELD_GIVE_WAY,615.7,219.7,640,640,,
train,NO_ENTRY_No entry_00.jpg,NO_ENTRY,NO_ENTRY,311.0,71.2,640,640,,
train,NO_ENTRY_No entry_02.jpg,NO_ENTRY,NO_ENTRY,384.2,79.9,640,640,,
train,NO_ENTRY_No entry_03.jpg,NO_ENTRY,NO_ENTRY,247.9,79.3,640,640,,
train,NO_ENTRY_No entry_04.jpg,NO_ENTRY,NO_ENTRY,641.2,180.3,640,640,,
train,NO_ENTRY_No entry_05.jpg,NO_ENTRY,NO_ENTRY,355.0,77.3,640,640,,
train,NO_ENTRY_No entry_06.jpg,NO_ENTRY,NO_ENTRY,629.3,195.8,640,640,,
train,NO_ENTRY_No entry_07.jpg,NO_ENTRY,NO_ENTRY,768.6,175.2,640,640,,
train,NO_ENTRY_No entry_08.jpg,NO_ENTRY,NO_ENTRY,391.5,89.7,640,640,,
train,NO_ENTRY_No entry_09.jpg,NO_ENTRY,NO_ENTRY,416.6,210.1,640,640,,
train,NO_ENTRY_No entry_10.jpg,NO_ENTRY,NO_ENTRY,360.1,84.3,640,640,,
train,NO_ENTRY_No entry_11.jpg,NO_ENTRY,NO_ENTRY,721.2,180.7,640,640,,
train,NO_LEFT_TURN_No left turn_00.jpg,NO_LEFT_TURN,NO_LEFT_TURN,928.9,194.9,640,640,,
train,NO_LEFT_TURN_No left turn_01.jpg,NO_LEFT_TURN,NO_LEFT_TURN,512.2,220.8,640,640,,overexposed (mean=220.8)
train,NO_LEFT_TURN_No left turn_02.jpg,NO_LEFT_TURN,NO_LEFT_TURN,824.4,184.3,640,640,,
train,NO_LEFT_TURN_No left turn_03.jpg,NO_LEFT_TURN,NO_LEFT_TURN,788.6,205.1,640,640,,
train,NO_LEFT_TURN_No left turn_04.jpg,NO_LEFT_TURN,NO_LEFT_TURN,597.8,187.2,640,640,,
train,NO_LEFT_TURN_No left turn_06.jpg,NO_LEFT_TURN,NO_LEFT_TURN,677.5,206.0,640,640,,
train,NO_LEFT_TURN_No left turn_08.jpg,NO_LEFT_TURN,NO_LEFT_TURN,396.3,84.6,640,640,,
train,NO_LEFT_TURN_No left turn_09.jpg,NO_LEFT_TURN,NO_LEFT_TURN,471.1,78.1,640,640,,
train,NO_LEFT_TURN_No left turn_11.jpg,NO_LEFT_TURN,NO_LEFT_TURN,612.4,195.0,640,640,,
train,NO_PARKING_No parking_01.jpg,NO_PARKING,NO_PARKING,375.7,203.1,640,640,,
train,NO_PARKING_No parking_02.jpg,NO_PARKING,NO_PARKING,375.7,78.7,640,640,,
train,NO_PARKING_No parking_03.jpg,NO_PARKING,NO_PARKING,738.5,175.2,640,640,,
train,NO_PARKING_No parking_04.jpg,NO_PARKING,NO_PARKING,542.5,192.1,640,640,,
train,NO_PARKING_No parking_05.jpg,NO_PARKING,NO_PARKING,539.3,209.0,640,640,,
train,NO_PARKING_No parking_06.jpg,NO_PARKING,NO_PARKING,748.8,164.3,640,640,,
train,NO_PARKING_No parking_07.jpg,NO_PARKING,NO_PARKING,451.2,69.7,640,640,,
train,NO_PARKING_No parking_08.jpg,NO_PARKING,NO_PARKING,698.8,157.4,640,640,,
train,NO_PARKING_No parking_11.jpg,NO_PARKING,NO_PARKING,588.5,166.0,640,640,,
train,NO_RIGHT_TURN_No right turn_01.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,510.9,86.6,640,640,,
train,NO_RIGHT_TURN_No right turn_02.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,421.1,72.4,640,640,,
train,NO_RIGHT_TURN_No right turn_03.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,985.1,187.3,640,640,,
train,NO_RIGHT_TURN_No right turn_04.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,960.8,187.1,640,640,,
train,NO_RIGHT_TURN_No right turn_05.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,905.2,199.3,640,640,,
train,NO_RIGHT_TURN_No right turn_06.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,628.0,89.2,640,640,,
train,NO_RIGHT_TURN_No right turn_07.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,628.9,92.2,640,640,,
train,NO_RIGHT_TURN_No right turn_08.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,364.6,82.5,640,640,,
train,NO_RIGHT_TURN_No right turn_09.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,380.8,86.8,640,640,,
train,NO_RIGHT_TURN_No right turn_10.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,915.1,184.1,640,640,,
train,NO_RIGHT_TURN_No right turn_11.jpg,NO_RIGHT_TURN,NO_RIGHT_TURN,503.4,189.1,640,640,,
train,NO_STOPPING_No stopping_00.jpg,NO_STOPPING,NO_STOPPING,310.8,77.7,640,640,,
train,NO_STOPPING_No stopping_01.jpg,NO_STOPPING,NO_STOPPING,372.1,71.5,640,640,,
train,NO_STOPPING_No stopping_02.jpg,NO_STOPPING,NO_STOPPING,653.4,187.3,640,640,,
train,NO_STOPPING_No stopping_03.jpg,NO_STOPPING,NO_STOPPING,448.0,81.3,640,640,,
train,NO_STOPPING_No stopping_05.jpg,NO_STOPPING,NO_STOPPING,752.2,164.0,640,640,,
train,NO_STOPPING_No stopping_06.jpg,NO_STOPPING,NO_STOPPING,665.9,167.3,640,640,,
train,NO_STOPPING_No stopping_07.jpg,NO_STOPPING,NO_STOPPING,402.4,66.3,640,640,,
train,NO_STOPPING_No stopping_08.jpg,NO_STOPPING,NO_STOPPING,479.4,75.6,640,640,,
train,NO_STOPPING_No stopping_09.jpg,NO_STOPPING,NO_STOPPING,565.8,178.7,640,640,,
train,NO_STOPPING_No stopping_11.jpg,NO_STOPPING,NO_STOPPING,394.4,64.4,640,640,,
train,NO_U_TURN_No U-turn_00.jpg,NO_U_TURN,NO_U_TURN,875.6,205.9,640,640,,
train,NO_U_TURN_No U-turn_01.jpg,NO_U_TURN,NO_U_TURN,977.3,186.0,640,640,,
train,NO_U_TURN_No U-turn_02.jpg,NO_U_TURN,NO_U_TURN,746.8,195.8,640,640,,
train,NO_U_TURN_No U-turn_04.jpg,NO_U_TURN,NO_U_TURN,945.2,201.3,640,640,,
train,NO_U_TURN_No U-turn_05.jpg,NO_U_TURN,NO_U_TURN,772.8,186.3,640,640,,
train,NO_U_TURN_No U-turn_06.jpg,NO_U_TURN,NO_U_TURN,622.2,88.8,640,640,,
train,NO_U_TURN_No U-turn_08.jpg,NO_U_TURN,NO_U_TURN,849.1,175.5,640,640,,
train,NO_U_TURN_No U-turn_10.jpg,NO_U_TURN,NO_U_TURN,923.9,181.8,640,640,,
train,NO_U_TURN_No U-turn_11.jpg,NO_U_TURN,NO_U_TURN,638.5,96.1,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_00.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,974.0,191.8,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_01.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,678.5,81.9,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_02.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,648.9,85.3,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_03.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,1132.8,203.4,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_04.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,792.6,87.7,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_07.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,1278.7,194.6,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_08.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,852.1,207.3,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_09.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,1352.3,187.9,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_10.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,838.2,89.7,640,640,,
train,P_END_OF_HONKING_PROHIBITION_End of honking prohibition_11.jpg,P_END_OF_HONKING_PROHIBITION,P_END_OF_HONKING_PROHIBITION,958.5,104.3,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_00.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,772.7,198.1,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_01.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,848.3,84.7,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_02.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,1263.9,113.2,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_03.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,1214.4,191.2,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_05.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,1461.4,201.4,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_06.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,936.2,94.9,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_07.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,1510.3,197.8,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_08.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,845.6,80.0,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_09.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,772.8,205.3,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_10.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,798.7,89.5,640,640,,
train,P_END_OF_MAXIMUM_SPEED_LIMIT_End of maximum speed limit_11.jpg,P_END_OF_MAXIMUM_SPEED_LIMIT,P_END_OF_MAXIMUM_SPEED_LIMIT,1023.7,96.1,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_00.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,959.3,204.0,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_01.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,853.0,196.9,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_02.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,816.5,79.6,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_03.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,835.2,197.8,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_04.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,799.6,205.4,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_05.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,1267.0,213.5,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_06.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,1213.1,208.5,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_07.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,1066.8,99.8,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_08.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,1207.3,216.1,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_09.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,889.8,91.5,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_End of overtaking prohibition_10.jpg,P_END_OF_OVERTAKING_PROHIBITION,P_END_OF_OVERTAKING_PROHIBITION,884.0,228.9,640,640,,overexposed (mean=228.9)
train,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS_End of overtaking prohibition for trucks_00.jpg,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,1475.8,199.8,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS_End of overtaking prohibition for trucks_01.jpg,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,1505.2,189.0,640,640,,
train,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS_End of overtaking prohibition for trucks_02.jpg,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,P_END_OF_OVERTAKING_PROHIBITION_FOR_TRUCKS,965.8,201.1,640,640,,
