image_id,batch_id,plate_class,transcription,crop_path,source,verified,notes
PP2AQ-9593_jpg.rf.bce6c93b438829e3c992b98acc9c97db.jpg,BATCH-ROBO-PLATE-001,private,PP2AQ-9593,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AQ-9593_jpg.rf.bce6c93b438829e3c992b98acc9c97db.jpg,roboflow/train,roboflow,
PP2AR-6315_jpg.rf.1a3e31b4e982d5e8defc6276248a90f6.jpg,BATCH-ROBO-PLATE-001,private,PP2AR-6315,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AR-6315_jpg.rf.1a3e31b4e982d5e8defc6276248a90f6.jpg,roboflow/train,roboflow,
PP2AR-7376_jpg.rf.4eb2647af1acfe782abb1090670362a2.jpg,BATCH-ROBO-PLATE-001,private,PP2AR-7376,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AR-7376_jpg.rf.4eb2647af1acfe782abb1090670362a2.jpg,roboflow/train,roboflow,
PP2AR-8181_jpg.rf.6611f76af008b7c17c0e5e2f9645c63c.jpg,BATCH-ROBO-PLATE-001,private,PP2AR-8181,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AR-8181_jpg.rf.6611f76af008b7c17c0e5e2f9645c63c.jpg,roboflow/train,roboflow,
PP2AS-0619_jpg.rf.fb8ad929521bcb3739c314fdff3b6fe9.jpg,BATCH-ROBO-PLATE-001,private,PP2AS-0619,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AS-0619_jpg.rf.fb8ad929521bcb3739c314fdff3b6fe9.jpg,roboflow/train,roboflow,
PP2AS-0897_jpg.rf.e16de5cfd53fa3509539eb32b62c04d6.jpg,BATCH-ROBO-PLATE-001,private,PP2AS-0897,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AS-0897_jpg.rf.e16de5cfd53fa3509539eb32b62c04d6.jpg,roboflow/train,roboflow,
PP2AS-1683_jpg.rf.3e6b4188f7010c6479c6f1985cc38a38.jpg,BATCH-ROBO-PLATE-001,private,PP2AS-1683,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AS-1683_jpg.rf.3e6b4188f7010c6479c6f1985cc38a38.jpg,roboflow/train,roboflow,
PP2AS-2045_jpg.rf.9a142e8988776e30a8d6e6919dfdb02c.jpg,BATCH-ROBO-PLATE-001,private,PP2AS-2045,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AS-2045_jpg.rf.9a142e8988776e30a8d6e6919dfdb02c.jpg,roboflow/train,roboflow,
PP2AS-6679_jpg.rf.a176e6e2296849fa6c478f72807c6c75.jpg,BATCH-ROBO-PLATE-001,private,PP2AS-6679,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AS-6679_jpg.rf.a176e6e2296849fa6c478f72807c6c75.jpg,roboflow/train,roboflow,
PP2AT-1019_jpg.rf.e248c81be33add70291dd45659af1448.jpg,BATCH-ROBO-PLATE-001,private,PP2AT-1019,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AT-1019_jpg.rf.e248c81be33add70291dd45659af1448.jpg,roboflow/train,roboflow,
PP2AT-4488_jpg.rf.e3bd11ec4a40c45a65b300990d9fb22a.jpg,BATCH-ROBO-PLATE-001,private,PP2AT-4488,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AT-4488_jpg.rf.e3bd11ec4a40c45a65b300990d9fb22a.jpg,roboflow/train,roboflow,
PP2AT-4740_jpg.rf.c71273e7e47659596aae01e1a3f1ac27.jpg,BATCH-ROBO-PLATE-001,private,PP2AT-4740,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AT-4740_jpg.rf.c71273e7e47659596aae01e1a3f1ac27.jpg,roboflow/train,roboflow,
PP2AT-6106_jpg.rf.371588991402eacb391d0aee31c93ac7.jpg,BATCH-ROBO-PLATE-001,private,PP2AT-6106,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AT-6106_jpg.rf.371588991402eacb391d0aee31c93ac7.jpg,roboflow/train,roboflow,
PP2AU-0276_jpg.rf.c7e00c16b62d93f456c495bf2c94e6b5.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-0276,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-0276_jpg.rf.c7e00c16b62d93f456c495bf2c94e6b5.jpg,roboflow/train,roboflow,
PP2AU-2270_jpg.rf.6724a2dc5432c07a2ffa81952eb8bb93.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-2270,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-2270_jpg.rf.6724a2dc5432c07a2ffa81952eb8bb93.jpg,roboflow/train,roboflow,
PP2AU-3110_jpg.rf.36a7bd936176f4141fe0c38f95f29674.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-3110,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-3110_jpg.rf.36a7bd936176f4141fe0c38f95f29674.jpg,roboflow/train,roboflow,
PP2AU-5496_jpg.rf.6d0ee3d830aa06931f02df14cab55261.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-5496,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-5496_jpg.rf.6d0ee3d830aa06931f02df14cab55261.jpg,roboflow/train,roboflow,
PP2AU-7666_jpg.rf.138fa3797117cec2d45e93a385fa4a6e.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-7666,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-7666_jpg.rf.138fa3797117cec2d45e93a385fa4a6e.jpg,roboflow/train,roboflow,
PP2AU-9435_jpg.rf.8af809babd8357e735bb034f8e2b738b.jpg,BATCH-ROBO-PLATE-001,private,PP2AU-9435,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AU-9435_jpg.rf.8af809babd8357e735bb034f8e2b738b.jpg,roboflow/train,roboflow,
PP2AV-2798_jpg.rf.293c34add236b1821e92602419c1bab9.jpg,BATCH-ROBO-PLATE-001,private,PP2AV-2798,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AV-2798_jpg.rf.293c34add236b1821e92602419c1bab9.jpg,roboflow/train,roboflow,
PP2AV-8225_jpg.rf.9227251c9ba2213e6390302890209ba6.jpg,BATCH-ROBO-PLATE-001,private,PP2AV-8225,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AV-8225_jpg.rf.9227251c9ba2213e6390302890209ba6.jpg,roboflow/train,roboflow,
PP2AV-8755_jpg.rf.a1fee762747b1c6f471ce2e69f37cea6.jpg,BATCH-ROBO-PLATE-001,private,PP2AV-8755,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AV-8755_jpg.rf.a1fee762747b1c6f471ce2e69f37cea6.jpg,roboflow/train,roboflow,
PP2AV-9583_jpg.rf.c2885d80b2017897a19b89907df799d1.jpg,BATCH-ROBO-PLATE-001,private,PP2AV-9583,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AV-9583_jpg.rf.c2885d80b2017897a19b89907df799d1.jpg,roboflow/train,roboflow,
PP2AX-2112_jpg.rf.c0257a165b5fb09d350af67568154936.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-2112,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-2112_jpg.rf.c0257a165b5fb09d350af67568154936.jpg,roboflow/train,roboflow,
PP2AX-4969_jpg.rf.3a71ece70b5ca2248385d878182af1a3.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-4969,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-4969_jpg.rf.3a71ece70b5ca2248385d878182af1a3.jpg,roboflow/train,roboflow,
PP2AX-5473_jpg.rf.c0d0f1a3e216521df7b2a61be46b9395.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-5473,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-5473_jpg.rf.c0d0f1a3e216521df7b2a61be46b9395.jpg,roboflow/train,roboflow,
PP2AX-6066_jpg.rf.17040be888035fe47b0db5aefb9ac691.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-6066,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-6066_jpg.rf.17040be888035fe47b0db5aefb9ac691.jpg,roboflow/train,roboflow,
PP2AX-6662_jpg.rf.a28f030ed63c0f824378216b35edc8e2.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-6662,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-6662_jpg.rf.a28f030ed63c0f824378216b35edc8e2.jpg,roboflow/train,roboflow,
PP2AX-7804_jpg.rf.3e25418bbb5c028cc676beaf9985e095.jpg,BATCH-ROBO-PLATE-001,private,PP2AX-7804,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AX-7804_jpg.rf.3e25418bbb5c028cc676beaf9985e095.jpg,roboflow/train,roboflow,
PP2AY-0371_jpg.rf.59bc4151e21566d68289b0d9e48ee981.jpg,BATCH-ROBO-PLATE-001,private,PP2AY-0371,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AY-0371_jpg.rf.59bc4151e21566d68289b0d9e48ee981.jpg,roboflow/train,roboflow,
PP2AY-7248_jpg.rf.14c162cc1caed6038c1834e8d009503c.jpg,BATCH-ROBO-PLATE-001,private,PP2AY-7248,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AY-7248_jpg.rf.14c162cc1caed6038c1834e8d009503c.jpg,roboflow/train,roboflow,
PP2AZ-0262_jpg.rf.c4ec2ddf33608641201164524e546dd6.jpg,BATCH-ROBO-PLATE-001,private,PP2AZ-0262,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AZ-0262_jpg.rf.c4ec2ddf33608641201164524e546dd6.jpg,roboflow/train,roboflow,
PP2AZ-2327_jpg.rf.dcf7b6d89fd65654495f8f444e04e1fe.jpg,BATCH-ROBO-PLATE-001,private,PP2AZ-2327,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AZ-2327_jpg.rf.dcf7b6d89fd65654495f8f444e04e1fe.jpg,roboflow/train,roboflow,
PP2AZ-2791_jpg.rf.2c52bf9fc58ce90fc83d6f62eb733d00.jpg,BATCH-ROBO-PLATE-001,private,PP2AZ-2791,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2AZ-2791_jpg.rf.2c52bf9fc58ce90fc83d6f62eb733d00.jpg,roboflow/train,roboflow,
PP2BA-0774_jpg.rf.4f7534eea6f6e9acd76894dc530baca7.jpg,BATCH-ROBO-PLATE-001,private,PP2BA-0774,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BA-0774_jpg.rf.4f7534eea6f6e9acd76894dc530baca7.jpg,roboflow/train,roboflow,
PP2BA-1758_jpg.rf.6f255a84fdf82e158dcb7eaa289b8367.jpg,BATCH-ROBO-PLATE-001,private,PP2BA-1758,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BA-1758_jpg.rf.6f255a84fdf82e158dcb7eaa289b8367.jpg,roboflow/train,roboflow,
PP2BA-2882_jpg.rf.7d497de0dc605c0302dae3c14cffafcd.jpg,BATCH-ROBO-PLATE-001,private,PP2BA-2882,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BA-2882_jpg.rf.7d497de0dc605c0302dae3c14cffafcd.jpg,roboflow/train,roboflow,
PP2BA-5883_jpg.rf.f6908717d609e964410aeb60b5d093f7.jpg,BATCH-ROBO-PLATE-001,private,PP2BA-5883,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BA-5883_jpg.rf.f6908717d609e964410aeb60b5d093f7.jpg,roboflow/train,roboflow,
PP2BA-6871_jpg.rf.7ca3a529740c33d3920c092c385fe38b.jpg,BATCH-ROBO-PLATE-001,private,PP2BA-6871,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BA-6871_jpg.rf.7ca3a529740c33d3920c092c385fe38b.jpg,roboflow/train,roboflow,
PP2BB-0486_jpg.rf.0e4be011d8abbae6880e845ccf50c51b.jpg,BATCH-ROBO-PLATE-001,private,PP2BB-0486,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BB-0486_jpg.rf.0e4be011d8abbae6880e845ccf50c51b.jpg,roboflow/train,roboflow,
PP2BB-3751_jpg.rf.ff4b1bdcad15f8d0ebefbc8050971c52.jpg,BATCH-ROBO-PLATE-001,private,PP2BB-3751,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BB-3751_jpg.rf.ff4b1bdcad15f8d0ebefbc8050971c52.jpg,roboflow/train,roboflow,
PP2BB-5712_jpg.rf.55b7a1b732ab2be0d4aae31b9bce68ad.jpg,BATCH-ROBO-PLATE-001,private,PP2BB-5712,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BB-5712_jpg.rf.55b7a1b732ab2be0d4aae31b9bce68ad.jpg,roboflow/train,roboflow,
PP2BB-8891_jpg.rf.8d140c9c6d12a83ffecef30dc57b6ef1.jpg,BATCH-ROBO-PLATE-001,private,PP2BB-8891,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BB-8891_jpg.rf.8d140c9c6d12a83ffecef30dc57b6ef1.jpg,roboflow/train,roboflow,
PP2BC-2176_jpg.rf.04ba991451f575d202429b241e129e4f.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-2176,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-2176_jpg.rf.04ba991451f575d202429b241e129e4f.jpg,roboflow/train,roboflow,
PP2BC-3170_jpg.rf.e1d20d8ae3f017b40d327acd51734546.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-3170,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-3170_jpg.rf.e1d20d8ae3f017b40d327acd51734546.jpg,roboflow/train,roboflow,
PP2BC-4144_jpg.rf.42c52c4b78170d4acc076efc08be64d4.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-4144,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-4144_jpg.rf.42c52c4b78170d4acc076efc08be64d4.jpg,roboflow/train,roboflow,
PP2BC-4759_jpg.rf.4f807969b4d9757e3ea0736432032b21.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-4759,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-4759_jpg.rf.4f807969b4d9757e3ea0736432032b21.jpg,roboflow/train,roboflow,
PP2BC-4816_jpg.rf.51f4f977a0abc02f19846b7df93bd26d.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-4816,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-4816_jpg.rf.51f4f977a0abc02f19846b7df93bd26d.jpg,roboflow/train,roboflow,
PP2BC-6503_jpg.rf.d317c87285202dfc916ac34502be1341.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-6503,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-6503_jpg.rf.d317c87285202dfc916ac34502be1341.jpg,roboflow/train,roboflow,
PP2BC-6551_jpg.rf.c045608cf86cc18b487ba71116a55bf1.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-6551,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-6551_jpg.rf.c045608cf86cc18b487ba71116a55bf1.jpg,roboflow/train,roboflow,
PP2BC-6939_jpg.rf.67dd289f36a11cfa69f84f505c72f62d.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-6939,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-6939_jpg.rf.67dd289f36a11cfa69f84f505c72f62d.jpg,roboflow/train,roboflow,
PP2BC-7915_jpg.rf.f67e0a987ba8e149b66f37e3829f3606.jpg,BATCH-ROBO-PLATE-001,private,PP2BC-7915,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BC-7915_jpg.rf.f67e0a987ba8e149b66f37e3829f3606.jpg,roboflow/train,roboflow,
PP2BD-1425_jpg.rf.badc2dff356ee65a3d4ec62ae1156f15.jpg,BATCH-ROBO-PLATE-001,private,PP2BD-1425,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BD-1425_jpg.rf.badc2dff356ee65a3d4ec62ae1156f15.jpg,roboflow/train,roboflow,
PP2BD-5751_jpg.rf.18e8eff5c9547274cb48ac4ec50bf690.jpg,BATCH-ROBO-PLATE-001,private,PP2BD-5751,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BD-5751_jpg.rf.18e8eff5c9547274cb48ac4ec50bf690.jpg,roboflow/train,roboflow,
PP2BD-7455_jpg.rf.156b45edc8f7601e32d63fd043978dcf.jpg,BATCH-ROBO-PLATE-001,private,PP2BD-7455,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BD-7455_jpg.rf.156b45edc8f7601e32d63fd043978dcf.jpg,roboflow/train,roboflow,
PP2BD-9204_jpg.rf.ede37b492009fad61416f464c80a0d38.jpg,BATCH-ROBO-PLATE-001,private,PP2BD-9204,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BD-9204_jpg.rf.ede37b492009fad61416f464c80a0d38.jpg,roboflow/train,roboflow,
PP2BE-1239_jpg.rf.9930b1f5370c28a70d8151d350b2edb7.jpg,BATCH-ROBO-PLATE-001,private,PP2BE-1239,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BE-1239_jpg.rf.9930b1f5370c28a70d8151d350b2edb7.jpg,roboflow/train,roboflow,
PP2BE-2587_jpg.rf.5ca3cf3e7ffe540d282a0f94c7d76a8f.jpg,BATCH-ROBO-PLATE-001,private,PP2BE-2587,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BE-2587_jpg.rf.5ca3cf3e7ffe540d282a0f94c7d76a8f.jpg,roboflow/train,roboflow,
PP2BE-7351_jpg.rf.ca9cabd8ad30ff212bbf852e79df376d.jpg,BATCH-ROBO-PLATE-001,private,PP2BE-7351,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BE-7351_jpg.rf.ca9cabd8ad30ff212bbf852e79df376d.jpg,roboflow/train,roboflow,
PP2BE-7877_jpg.rf.27b64a52875ff02ac44ef83e90bd2ae7.jpg,BATCH-ROBO-PLATE-001,private,PP2BE-7877,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BE-7877_jpg.rf.27b64a52875ff02ac44ef83e90bd2ae7.jpg,roboflow/train,roboflow,
PP2BF-6240_jpg.rf.71b20c3355b3206a9f85e1c8ba174c82.jpg,BATCH-ROBO-PLATE-001,private,PP2BF-6240,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BF-6240_jpg.rf.71b20c3355b3206a9f85e1c8ba174c82.jpg,roboflow/train,roboflow,
PP2BF-7404_jpg.rf.6fcdb4ccfc5eb29cda627d3540646aaa.jpg,BATCH-ROBO-PLATE-001,private,PP2BF-7404,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BF-7404_jpg.rf.6fcdb4ccfc5eb29cda627d3540646aaa.jpg,roboflow/train,roboflow,
PP2BF-7415_jpg.rf.bd7f153270f1a073ce9541e0bb4440f7.jpg,BATCH-ROBO-PLATE-001,private,PP2BF-7415,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BF-7415_jpg.rf.bd7f153270f1a073ce9541e0bb4440f7.jpg,roboflow/train,roboflow,
PP2BF-9207_jpg.rf.ec2ba37a75e1e56c4bd5cb9552898160.jpg,BATCH-ROBO-PLATE-001,private,PP2BF-9207,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BF-9207_jpg.rf.ec2ba37a75e1e56c4bd5cb9552898160.jpg,roboflow/train,roboflow,
PP2BG-3078_jpg.rf.a8544a23fbc84a4273a87a2aed187871.jpg,BATCH-ROBO-PLATE-001,private,PP2BG-3078,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BG-3078_jpg.rf.a8544a23fbc84a4273a87a2aed187871.jpg,roboflow/train,roboflow,
PP2BG-3706_jpg.rf.16350961f5c9dbe4b53218605d709e46.jpg,BATCH-ROBO-PLATE-001,private,PP2BG-3706,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BG-3706_jpg.rf.16350961f5c9dbe4b53218605d709e46.jpg,roboflow/train,roboflow,
PP2BH-0639_jpg.rf.75d032e26bc0c582556fe2b85bf8fc8a.jpg,BATCH-ROBO-PLATE-001,private,PP2BH-0639,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BH-0639_jpg.rf.75d032e26bc0c582556fe2b85bf8fc8a.jpg,roboflow/train,roboflow,
PP2BH-2662_jpg.rf.0e987baff0a974668faa1e275554729c.jpg,BATCH-ROBO-PLATE-001,private,PP2BH-2662,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BH-2662_jpg.rf.0e987baff0a974668faa1e275554729c.jpg,roboflow/train,roboflow,
PP2BH-9903_jpg.rf.884da2d63367fdb8e65129bce14f066d.jpg,BATCH-ROBO-PLATE-001,private,PP2BH-9903,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BH-9903_jpg.rf.884da2d63367fdb8e65129bce14f066d.jpg,roboflow/train,roboflow,
PP2BI-0633_jpg.rf.0e32a81407d7a6e09ff2ebd8edda6c90.jpg,BATCH-ROBO-PLATE-001,private,PP2BI-0633,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BI-0633_jpg.rf.0e32a81407d7a6e09ff2ebd8edda6c90.jpg,roboflow/train,roboflow,
PP2BI-2088_jpg.rf.c32c2122eefd34af35c853e6b05bcd4c.jpg,BATCH-ROBO-PLATE-001,private,PP2BI-2088,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BI-2088_jpg.rf.c32c2122eefd34af35c853e6b05bcd4c.jpg,roboflow/train,roboflow,
PP2BI-2482_jpg.rf.942c93ceaad58ec648e09938d784a236.jpg,BATCH-ROBO-PLATE-001,private,PP2BI-2482,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BI-2482_jpg.rf.942c93ceaad58ec648e09938d784a236.jpg,roboflow/train,roboflow,
PP2BI-4613_jpg.rf.cd302b7013bbec4d019c510f4dddfa5e.jpg,BATCH-ROBO-PLATE-001,private,PP2BI-4613,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BI-4613_jpg.rf.cd302b7013bbec4d019c510f4dddfa5e.jpg,roboflow/train,roboflow,
PP2BI-5796_jpg.rf.f4472363eb46691944927030384d1db9.jpg,BATCH-ROBO-PLATE-001,private,PP2BI-5796,D:\Year4\Project Thesis\Expert System\Project\CamTraffic\ai\datasets\annotations\exports\BATCH-ROBO-PLATE-001\images\train\PP2BI-5796_jpg.rf.f4472363eb46691944927030384d1db9.jpg,roboflow/train,roboflow,
